HISTID,Year,Month,Day,Hour,Minute,P1,P2
7666,2016,4,12,21,20,0.593,2.002
7666,2016,4,12,21,25,0.593,1.99
7666,2016,4,12,21,30,0.594,1.986
7666,2016,4,12,21,35,0.594,1.99
7666,2016,4,12,21,40,0.595,1.993
7666,2016,4,12,21,45,0.594,2.007
7666,2016,4,12,21,50,0.594,2.011
7666,2016,4,12,21,55,0.594,1.99
7666,2016,4,12,22,0,0.594,1.999
7666,2016,4,12,22,5,0.595,2.004
7666,2016,4,12,22,10,0.596,1.981
7666,2016,4,12,22,15,0.596,1.979
7666,2016,4,12,22,20,0.597,2.0
7666,2016,4,12,22,25,0.599,1.981
7666,2016,4,12,22,30,0.599,1.979
7666,2016,4,12,22,35,0.599,2.0
7666,2016,4,12,22,40,0.599,1.984
7666,2016,4,12,22,45,0.599,1.9880000000000002
7666,2016,4,12,22,50,0.599,1.993
7666,2016,4,12,22,55,0.599,1.991
7666,2016,4,12,23,0,0.599,1.986
7666,2016,4,12,23,5,0.598,1.9880000000000002
7666,2016,4,12,23,10,0.598,1.981
7666,2016,4,12,23,15,0.597,1.991
7666,2016,4,12,23,20,0.599,1.9880000000000002
7666,2016,4,12,23,25,0.6,1.982
7666,2016,4,12,23,30,0.601,1.975
7666,2016,4,12,23,35,0.602,1.99
7666,2016,4,12,23,40,0.602,1.975
7666,2016,4,12,23,45,0.602,1.977
7666,2016,4,12,23,50,0.603,1.986
7666,2016,4,12,23,55,0.603,1.9880000000000002
7666,2016,4,13,0,0,0.605,1.982
7666,2016,4,13,0,5,0.605,1.984
7666,2016,4,13,0,10,0.607,1.982
7666,2016,4,13,0,15,0.607,1.984
7666,2016,4,13,0,20,0.608,1.9880000000000002
7666,2016,4,13,0,25,0.608,1.982
7666,2016,4,13,0,30,0.608,1.975
7666,2016,4,13,0,35,0.608,1.975
7666,2016,4,13,0,40,0.609,1.9880000000000002
7666,2016,4,13,0,45,0.609,1.981
7666,2016,4,13,0,50,0.609,1.973
7666,2016,4,13,0,55,0.609,1.975
7666,2016,4,13,1,0,0.609,1.975
7666,2016,4,13,1,5,0.609,1.977
7666,2016,4,13,1,10,0.61,1.972
7666,2016,4,13,1,15,0.61,1.973
7666,2016,4,13,1,20,0.609,1.973
7666,2016,4,13,1,25,0.609,1.981
7666,2016,4,13,1,30,0.609,1.9880000000000002
7666,2016,4,13,1,35,0.61,1.972
7666,2016,4,13,1,40,0.61,1.99
7666,2016,4,13,1,45,0.61,1.973
7666,2016,4,13,1,50,0.611,1.975
7666,2016,4,13,1,55,0.611,1.973
7666,2016,4,13,2,0,0.61,1.972
7666,2016,4,13,2,5,0.61,1.97
7666,2016,4,13,2,10,0.61,1.981
7666,2016,4,13,2,15,0.61,1.975
7666,2016,4,13,2,20,0.61,1.973
7666,2016,4,13,2,25,0.61,1.972
7666,2016,4,13,2,30,0.609,1.972
7666,2016,4,13,2,35,0.609,1.9880000000000002
7666,2016,4,13,2,40,0.608,1.972
7666,2016,4,13,2,45,0.608,1.973
7666,2016,4,13,2,50,0.607,1.972
7666,2016,4,13,2,55,0.606,1.97
7666,2016,4,13,3,0,0.605,1.97
7666,2016,4,13,3,5,0.604,1.975
7666,2016,4,13,3,10,0.603,1.972
7666,2016,4,13,3,15,0.604,1.975
7666,2016,4,13,3,20,0.604,1.977
7666,2016,4,13,3,25,0.604,1.964
7666,2016,4,13,3,30,0.602,1.97
7666,2016,4,13,3,35,0.601,1.966
7666,2016,4,13,3,40,0.6,1.973
7666,2016,4,13,3,45,0.599,1.9680000000000002
7666,2016,4,13,3,50,0.6,1.977
7666,2016,4,13,3,55,0.599,1.982
7666,2016,4,13,4,0,0.596,1.973
7666,2016,4,13,4,5,0.596,1.97
7666,2016,4,13,4,10,0.596,1.9680000000000002
7666,2016,4,13,4,15,0.597,1.9680000000000002
7666,2016,4,13,4,20,0.598,1.9680000000000002
7666,2016,4,13,4,25,0.599,1.977
7666,2016,4,13,4,30,0.598,1.972
7666,2016,4,13,4,35,0.596,1.9680000000000002
7666,2016,4,13,4,40,0.594,1.975
7666,2016,4,13,4,45,0.593,1.964
7666,2016,4,13,4,50,0.591,1.9680000000000002
7666,2016,4,13,4,55,0.593,1.97
7666,2016,4,13,5,0,0.595,1.973
7666,2016,4,13,5,5,0.596,1.961
7666,2016,4,13,5,10,0.596,1.972
7666,2016,4,13,5,15,0.595,1.963
7666,2016,4,13,5,20,0.596,1.9680000000000002
7666,2016,4,13,5,25,0.597,1.9680000000000002
7666,2016,4,13,5,30,0.599,1.973
7666,2016,4,13,5,35,0.601,1.979
7666,2016,4,13,5,40,0.602,1.975
7666,2016,4,13,5,45,0.604,1.9680000000000002
7666,2016,4,13,5,50,0.604,1.964
7666,2016,4,13,5,55,0.604,1.984
7666,2016,4,13,6,0,0.602,1.982
7666,2016,4,13,6,5,0.602,1.973
7666,2016,4,13,6,10,0.601,1.997
7666,2016,4,13,6,15,0.601,1.993
7666,2016,4,13,6,20,0.601,1.99
7666,2016,4,13,6,25,0.602,1.993
7666,2016,4,13,6,30,0.602,1.986
7666,2016,4,13,6,35,0.602,1.999
7666,2016,4,13,6,40,0.601,1.995
7666,2016,4,13,6,45,0.601,1.99
7666,2016,4,13,6,50,0.6,1.995
7666,2016,4,13,6,55,0.6,1.984
7666,2016,4,13,7,0,0.599,1.991
7666,2016,4,13,7,5,0.599,1.97
7666,2016,4,13,7,10,0.597,1.982
7666,2016,4,13,7,15,0.596,1.995
7666,2016,4,13,7,20,0.595,1.991
7666,2016,4,13,7,25,0.594,2.0
7666,2016,4,13,7,30,0.594,1.99
7666,2016,4,13,7,35,0.593,1.979
7666,2016,4,13,7,40,0.593,1.984
7666,2016,4,13,7,45,0.594,1.977
7666,2016,4,13,7,50,0.594,1.99
7666,2016,4,13,7,55,0.594,1.986
7666,2016,4,13,8,0,0.594,1.995
7666,2016,4,13,8,5,0.593,1.991
7666,2016,4,13,8,10,0.5920000000000001,1.986
7666,2016,4,13,8,15,0.5920000000000001,1.986
7666,2016,4,13,8,20,0.5920000000000001,1.986
7666,2016,4,13,8,25,0.591,1.986
7666,2016,4,13,8,30,0.5920000000000001,1.993
7666,2016,4,13,8,35,0.5920000000000001,1.97
7666,2016,4,13,8,40,0.591,1.981
7666,2016,4,13,8,45,0.5920000000000001,1.984
7666,2016,4,13,8,50,0.5920000000000001,1.97
7666,2016,4,13,8,55,0.59,1.979
7666,2016,4,13,9,0,0.589,1.9880000000000002
7666,2016,4,13,9,5,0.589,1.986
7666,2016,4,13,9,10,0.589,1.991
7666,2016,4,13,9,15,0.59,1.986
7666,2016,4,13,9,20,0.589,1.993
7666,2016,4,13,9,25,0.588,1.981
7666,2016,4,13,9,30,0.586,1.99
7666,2016,4,13,9,35,0.584,1.995
7666,2016,4,13,9,40,0.584,1.981
7666,2016,4,13,9,45,0.584,1.993
7666,2016,4,13,9,50,0.586,1.973
7666,2016,4,13,9,55,0.586,1.9680000000000002
7666,2016,4,13,10,0,0.586,1.961
7666,2016,4,13,10,5,0.586,1.972
7666,2016,4,13,10,10,0.586,1.982
7666,2016,4,13,10,15,0.585,1.986
7666,2016,4,13,10,20,0.586,1.9880000000000002
7666,2016,4,13,10,25,0.588,1.963
7666,2016,4,13,10,30,0.589,1.972
7666,2016,4,13,10,35,0.59,1.966
7666,2016,4,13,10,40,0.591,1.9680000000000002
7666,2016,4,13,10,45,0.593,1.979
7666,2016,4,13,10,50,0.593,1.972
7666,2016,4,13,10,55,0.593,1.981
7666,2016,4,13,11,0,0.594,1.973
7666,2016,4,13,11,5,0.594,1.981
7666,2016,4,13,11,10,0.593,1.975
7666,2016,4,13,11,15,0.593,1.966
7666,2016,4,13,11,20,0.595,1.964
7666,2016,4,13,11,25,0.595,1.9680000000000002
7666,2016,4,13,11,30,0.596,1.973
7666,2016,4,13,11,35,0.595,1.977
7666,2016,4,13,11,40,0.594,1.97
7666,2016,4,13,11,45,0.593,1.99
7666,2016,4,13,11,50,0.593,1.97
7666,2016,4,13,11,55,0.593,1.981
7666,2016,4,13,12,0,0.594,1.973
7666,2016,4,13,12,5,0.594,1.982
7666,2016,4,13,12,10,0.593,1.97
7666,2016,4,13,12,15,0.594,1.9680000000000002
7666,2016,4,13,12,20,0.595,1.97
7666,2016,4,13,12,25,0.597,1.982
7666,2016,4,13,12,30,0.597,1.972
7666,2016,4,13,12,35,0.598,1.972
7666,2016,4,13,12,40,0.598,1.972
7666,2016,4,13,12,45,0.597,1.981
7666,2016,4,13,12,50,0.597,1.982
7666,2016,4,13,12,55,0.597,1.972
7666,2016,4,13,13,0,0.598,1.9680000000000002
7666,2016,4,13,13,5,0.599,1.981
7666,2016,4,13,13,10,0.599,1.979
7666,2016,4,13,13,15,0.599,1.973
7666,2016,4,13,13,20,0.599,1.977
7666,2016,4,13,13,25,0.598,1.979
7666,2016,4,13,13,30,0.598,1.9680000000000002
7666,2016,4,13,13,35,0.599,1.972
7666,2016,4,13,13,40,0.599,1.97
7666,2016,4,13,13,45,0.599,1.972
7666,2016,4,13,13,50,0.6,1.97
7666,2016,4,13,13,55,0.601,1.97
7666,2016,4,13,14,0,0.601,1.972
7666,2016,4,13,14,5,0.601,1.975
7666,2016,4,13,14,10,0.6,1.982
7666,2016,4,13,14,15,0.601,1.973
7666,2016,4,13,14,20,0.601,1.99
7666,2016,4,13,14,25,0.601,1.993
7666,2016,4,13,14,30,0.603,1.973
7666,2016,4,13,14,35,0.603,1.975
7666,2016,4,13,14,40,0.602,1.979
7666,2016,4,13,14,45,0.602,1.979
7666,2016,4,13,14,50,0.603,1.979
7666,2016,4,13,14,55,0.603,1.982
7666,2016,4,13,15,0,0.602,1.977
7666,2016,4,13,15,5,0.601,1.982
7666,2016,4,13,15,10,0.602,1.981
7666,2016,4,13,15,15,0.604,1.977
7666,2016,4,13,15,20,0.604,1.975
7666,2016,4,13,15,25,0.604,1.973
7666,2016,4,13,15,30,0.603,1.979
7666,2016,4,13,15,35,0.602,1.977
7666,2016,4,13,15,40,0.604,1.977
7666,2016,4,13,15,45,0.603,1.977
7666,2016,4,13,15,50,0.603,1.977
7666,2016,4,13,15,55,0.602,1.984
7666,2016,4,13,16,0,0.602,1.984
7666,2016,4,13,16,5,0.602,1.991
7666,2016,4,13,16,10,0.601,1.982
7666,2016,4,13,16,15,0.602,1.991
7666,2016,4,13,16,20,0.602,1.995
7666,2016,4,13,16,25,0.603,1.9880000000000002
7666,2016,4,13,16,30,0.603,1.9880000000000002
7666,2016,4,13,16,35,0.603,1.986
7666,2016,4,13,16,40,0.604,1.984
7666,2016,4,13,16,45,0.603,1.9880000000000002
7666,2016,4,13,16,50,0.602,1.982
7666,2016,4,13,16,55,0.601,1.984
7666,2016,4,13,17,0,0.6,1.981
7666,2016,4,13,17,5,0.6,1.99
7666,2016,4,13,17,10,0.6,1.993
7666,2016,4,13,17,15,0.6,2.006
7666,2016,4,13,17,20,0.6,1.991
7666,2016,4,13,17,25,0.599,1.986
7666,2016,4,13,17,30,0.599,1.99
7666,2016,4,13,17,35,0.598,1.986
7666,2016,4,13,17,40,0.596,1.999
7666,2016,4,13,17,45,0.595,2.007
7666,2016,4,13,17,50,0.595,2.009
7666,2016,4,13,17,55,0.594,2.013
7666,2016,4,13,18,0,0.594,2.007
7666,2016,4,13,18,5,0.593,2.002
7666,2016,4,13,18,10,0.5920000000000001,2.002
7666,2016,4,13,18,15,0.5920000000000001,2.002
7666,2016,4,13,18,20,0.59,1.99
7666,2016,4,13,18,25,0.591,2.004
7666,2016,4,13,18,30,0.591,2.009
7666,2016,4,13,18,35,0.591,2.011
7666,2016,4,13,18,40,0.591,2.0
7666,2016,4,13,18,45,0.59,2.016
7666,2016,4,13,18,50,0.589,1.999
7666,2016,4,13,18,55,0.589,2.004
7666,2016,4,13,19,0,0.589,2.007
7666,2016,4,13,19,5,0.59,2.009
7666,2016,4,13,19,10,0.591,2.009
7666,2016,4,13,19,15,0.59,2.004
7666,2016,4,13,19,20,0.59,1.999
7666,2016,4,13,19,25,0.59,2.007
7666,2016,4,13,19,30,0.59,1.993
7666,2016,4,13,19,35,0.59,2.002
7666,2016,4,13,19,40,0.591,1.997
7666,2016,4,13,19,45,0.593,2.006
7666,2016,4,13,19,50,0.594,1.999
7666,2016,4,13,19,55,0.594,2.004
7666,2016,4,13,20,0,0.593,1.991
7666,2016,4,13,20,5,0.5920000000000001,1.993
7666,2016,4,13,20,10,0.593,2.011
7666,2016,4,13,20,15,0.593,1.9880000000000002
7666,2016,4,13,20,20,0.593,1.999
7666,2016,4,13,20,25,0.591,1.999
7666,2016,4,13,20,30,0.59,1.986
7666,2016,4,13,20,35,0.59,1.991
7666,2016,4,13,20,40,0.59,1.982
7666,2016,4,13,20,45,0.59,1.981
7666,2016,4,13,20,50,0.59,1.997
7666,2016,4,13,20,55,0.59,1.979
7666,2016,4,13,21,0,0.59,1.99
7666,2016,4,13,21,5,0.5920000000000001,1.984
7666,2016,4,13,21,10,0.593,1.9880000000000002
7666,2016,4,13,21,15,0.593,1.979
7666,2016,4,13,21,20,0.5920000000000001,1.9880000000000002
7666,2016,4,13,21,25,0.591,2.0
7666,2016,4,13,21,30,0.591,1.984
7666,2016,4,13,21,35,0.5920000000000001,1.977
7666,2016,4,13,21,40,0.593,1.977
7666,2016,4,13,21,45,0.593,1.982
7666,2016,4,13,21,50,0.594,1.991
7666,2016,4,13,21,55,0.595,1.984
7666,2016,4,13,22,0,0.595,2.007
7666,2016,4,13,22,5,0.596,1.991
7666,2016,4,13,22,10,0.597,1.975
7666,2016,4,13,22,15,0.598,1.99
7666,2016,4,13,22,20,0.6,1.979
7666,2016,4,13,22,25,0.601,1.973
7666,2016,4,13,22,30,0.602,1.982
7666,2016,4,13,22,35,0.603,1.982
7666,2016,4,13,22,40,0.603,1.993
7666,2016,4,13,22,45,0.604,1.979
7666,2016,4,13,22,50,0.602,1.977
7666,2016,4,13,22,55,0.602,1.975
7666,2016,4,13,23,0,0.601,1.977
7666,2016,4,13,23,5,0.599,1.979
7666,2016,4,13,23,10,0.597,1.97
7666,2016,4,13,23,15,0.596,1.982
7666,2016,4,13,23,20,0.596,1.972
7666,2016,4,13,23,25,0.598,1.979
7666,2016,4,13,23,30,0.599,1.975
7666,2016,4,13,23,35,0.601,1.975
7666,2016,4,13,23,40,0.601,1.975
7666,2016,4,13,23,45,0.601,1.975
7666,2016,4,13,23,50,0.603,1.981
7666,2016,4,13,23,55,0.605,1.977
7666,2016,4,14,0,0,0.605,1.982
7666,2016,4,14,0,5,0.606,1.975
7666,2016,4,14,0,10,0.607,1.977
7666,2016,4,14,0,15,0.607,1.979
7666,2016,4,14,0,20,0.608,1.977
7666,2016,4,14,0,25,0.609,1.973
7666,2016,4,14,0,30,0.609,1.982
7666,2016,4,14,0,35,0.61,1.982
7666,2016,4,14,0,40,0.61,1.975
7666,2016,4,14,0,45,0.61,1.977
7666,2016,4,14,0,50,0.61,1.99
7666,2016,4,14,0,55,0.61,1.975
7666,2016,4,14,1,0,0.61,1.979
7666,2016,4,14,1,5,0.61,1.977
7666,2016,4,14,1,10,0.61,1.977
7666,2016,4,14,1,15,0.61,1.975
7666,2016,4,14,1,20,0.611,1.977
7666,2016,4,14,1,25,0.611,1.981
7666,2016,4,14,1,30,0.611,1.973
7666,2016,4,14,1,35,0.611,1.9880000000000002
7666,2016,4,14,1,40,0.612,2.016
7666,2016,4,14,1,45,0.612,1.972
7666,2016,4,14,1,50,0.612,1.979
7666,2016,4,14,1,55,0.611,1.97
7666,2016,4,14,2,0,0.611,1.973
7666,2016,4,14,2,5,0.61,1.973
7666,2016,4,14,2,10,0.61,1.972
7666,2016,4,14,2,15,0.61,1.975
7666,2016,4,14,2,20,0.61,1.972
7666,2016,4,14,2,25,0.61,1.982
7666,2016,4,14,2,30,0.61,1.97
7666,2016,4,14,2,35,0.611,1.973
7666,2016,4,14,2,40,0.61,1.973
7666,2016,4,14,2,45,0.611,1.964
7666,2016,4,14,2,50,0.61,1.97
7666,2016,4,14,2,55,0.608,1.975
7666,2016,4,14,3,0,0.607,1.981
7666,2016,4,14,3,5,0.607,1.984
7666,2016,4,14,3,10,0.606,1.981
7666,2016,4,14,3,15,0.606,1.975
7666,2016,4,14,3,20,0.606,1.981
7666,2016,4,14,3,25,0.604,1.979
7666,2016,4,14,3,30,0.603,1.979
7666,2016,4,14,3,35,0.602,1.981
7666,2016,4,14,3,40,0.601,1.979
7666,2016,4,14,3,45,0.6,1.979
7666,2016,4,14,3,50,0.6,1.977
7666,2016,4,14,3,55,0.599,1.979
7666,2016,4,14,4,0,0.599,1.975
7666,2016,4,14,4,5,0.598,1.979
7666,2016,4,14,4,10,0.598,1.979
7666,2016,4,14,4,15,0.598,1.993
7666,2016,4,14,4,20,0.599,1.99
7666,2016,4,14,4,25,0.597,1.986
7666,2016,4,14,4,30,0.594,1.986
7666,2016,4,14,4,35,0.5920000000000001,1.979
7666,2016,4,14,4,40,0.591,1.99
7666,2016,4,14,4,45,0.591,1.99
7666,2016,4,14,4,50,0.591,1.984
7666,2016,4,14,4,55,0.59,1.975
7666,2016,4,14,5,0,0.5920000000000001,1.977
7666,2016,4,14,5,5,0.595,1.975
7666,2016,4,14,5,10,0.596,1.982
7666,2016,4,14,5,15,0.598,1.99
7666,2016,4,14,5,20,0.6,1.975
7666,2016,4,14,5,25,0.6,1.979
7666,2016,4,14,5,30,0.6,1.973
7666,2016,4,14,5,35,0.6,1.977
7666,2016,4,14,5,40,0.6,1.979
7666,2016,4,14,5,45,0.601,1.975
7666,2016,4,14,5,50,0.6,1.973
7666,2016,4,14,5,55,0.599,1.979
7666,2016,4,14,6,0,0.597,1.991
7666,2016,4,14,6,5,0.595,1.99
7666,2016,4,14,6,10,0.594,1.993
7666,2016,4,14,6,15,0.594,1.9880000000000002
7666,2016,4,14,6,20,0.591,1.9880000000000002
7666,2016,4,14,6,25,0.59,1.973
7666,2016,4,14,6,30,0.588,1.997
7666,2016,4,14,6,35,0.5870000000000001,2.002
7666,2016,4,14,6,40,0.5870000000000001,1.999
7666,2016,4,14,6,45,0.585,2.002
7666,2016,4,14,6,50,0.583,1.995
7666,2016,4,14,6,55,0.58,2.004
7666,2016,4,14,7,0,0.578,2.002
7666,2016,4,14,7,5,0.575,2.0
7666,2016,4,14,7,10,0.575,1.991
7666,2016,4,14,7,15,0.575,2.002
7666,2016,4,14,7,20,0.5770000000000001,2.004
7666,2016,4,14,7,25,0.579,1.999
7666,2016,4,14,7,30,0.58,2.0
7666,2016,4,14,7,35,0.581,2.006
7666,2016,4,14,7,40,0.583,2.006
7666,2016,4,14,7,45,0.584,1.993
7666,2016,4,14,7,50,0.585,1.999
7666,2016,4,14,7,55,0.586,2.002
7666,2016,4,14,8,0,0.5870000000000001,1.999
7666,2016,4,14,8,5,0.589,1.982
7666,2016,4,14,8,10,0.59,1.99
7666,2016,4,14,8,15,0.589,1.973
7666,2016,4,14,8,20,0.59,1.995
7666,2016,4,14,8,25,0.59,1.99
7666,2016,4,14,8,30,0.591,1.991
7666,2016,4,14,8,35,0.591,1.991
7666,2016,4,14,8,40,0.591,1.979
7666,2016,4,14,8,45,0.591,1.979
7666,2016,4,14,8,50,0.593,1.982
7666,2016,4,14,8,55,0.5920000000000001,1.977
7666,2016,4,14,9,0,0.59,1.981
7666,2016,4,14,9,5,0.589,1.997
7666,2016,4,14,9,10,0.589,1.99
7666,2016,4,14,9,15,0.589,1.981
7666,2016,4,14,9,20,0.5870000000000001,1.984
7666,2016,4,14,9,25,0.586,1.982
7666,2016,4,14,9,30,0.585,1.979
7666,2016,4,14,9,35,0.584,1.984
7666,2016,4,14,9,40,0.585,1.984
7666,2016,4,14,9,45,0.585,1.991
7666,2016,4,14,9,50,0.585,1.991
7666,2016,4,14,9,55,0.585,1.979
7666,2016,4,14,10,0,0.586,1.981
7666,2016,4,14,10,5,0.585,1.984
7666,2016,4,14,10,10,0.5870000000000001,1.993
7666,2016,4,14,10,15,0.5870000000000001,1.9880000000000002
7666,2016,4,14,10,20,0.5870000000000001,1.982
7666,2016,4,14,10,25,0.588,1.991
7666,2016,4,14,10,30,0.588,1.9880000000000002
7666,2016,4,14,10,35,0.589,1.981
7666,2016,4,14,10,40,0.591,1.995
7666,2016,4,14,10,45,0.593,1.99
7666,2016,4,14,10,50,0.593,1.99
7666,2016,4,14,10,55,0.5920000000000001,1.99
7666,2016,4,14,11,0,0.5920000000000001,1.979
7666,2016,4,14,11,5,0.593,1.995
7666,2016,4,14,11,10,0.594,1.991
7666,2016,4,14,11,15,0.596,1.993
7666,2016,4,14,11,20,0.596,1.999
7666,2016,4,14,11,25,0.596,1.984
7666,2016,4,14,11,30,0.596,1.986
7666,2016,4,14,11,35,0.597,1.986
7666,2016,4,14,11,40,0.596,2.0
7666,2016,4,14,11,45,0.596,1.9880000000000002
7666,2016,4,14,11,50,0.594,1.993
7666,2016,4,14,11,55,0.594,1.997
7666,2016,4,14,12,0,0.594,1.99
7666,2016,4,14,12,5,0.594,1.984
7666,2016,4,14,12,10,0.593,2.0
7666,2016,4,14,12,15,0.593,1.986
7666,2016,4,14,12,20,0.593,1.986
7666,2016,4,14,12,25,0.595,1.984
7666,2016,4,14,12,30,0.597,1.984
7666,2016,4,14,12,35,0.598,1.99
7666,2016,4,14,12,40,0.597,1.991
7666,2016,4,14,12,45,0.596,1.99
7666,2016,4,14,12,50,0.596,1.993
7666,2016,4,14,12,55,0.594,1.99
7666,2016,4,14,13,0,0.593,1.9880000000000002
7666,2016,4,14,13,5,0.593,1.991
7666,2016,4,14,13,10,0.593,1.99
7666,2016,4,14,13,15,0.596,1.999
7666,2016,4,14,13,20,0.597,1.991
7666,2016,4,14,13,25,0.597,1.99
7666,2016,4,14,13,30,0.598,1.995
7666,2016,4,14,13,35,0.597,1.995
7666,2016,4,14,13,40,0.596,1.99
7666,2016,4,14,13,45,0.596,1.991
7666,2016,4,14,13,50,0.598,1.997
7666,2016,4,14,13,55,0.599,1.995
7666,2016,4,14,14,0,0.599,1.995
7666,2016,4,14,14,5,0.599,2.0
7666,2016,4,14,14,10,0.598,1.995
7666,2016,4,14,14,15,0.599,1.999
7666,2016,4,14,14,20,0.6,1.999
7666,2016,4,14,14,25,0.601,1.999
7666,2016,4,14,14,30,0.601,1.997
7666,2016,4,14,14,35,0.601,1.997
7666,2016,4,14,14,40,0.602,1.999
7666,2016,4,14,14,45,0.602,2.0
7666,2016,4,14,14,50,0.602,2.002
7666,2016,4,14,14,55,0.601,2.0
7666,2016,4,14,15,0,0.601,1.999
7666,2016,4,14,15,5,0.6,2.002
7666,2016,4,14,15,10,0.6,2.0
7666,2016,4,14,15,15,0.599,2.0
7666,2016,4,14,15,20,0.599,2.0
7666,2016,4,14,15,25,0.6,2.002
7666,2016,4,14,15,30,0.601,2.004
7666,2016,4,14,15,35,0.601,2.004
7666,2016,4,14,15,40,0.601,2.002
7666,2016,4,14,15,45,0.601,2.004
7666,2016,4,14,15,50,0.602,2.002
7666,2016,4,14,15,55,0.602,2.002
7666,2016,4,14,16,0,0.602,1.999
7666,2016,4,14,16,5,0.602,2.0
7666,2016,4,14,16,10,0.602,2.0
7666,2016,4,14,16,15,0.603,2.007
7666,2016,4,14,16,20,0.604,2.006
7666,2016,4,14,16,25,0.603,2.009
7666,2016,4,14,16,30,0.602,2.004
7666,2016,4,14,16,35,0.601,2.002
7666,2016,4,14,16,40,0.6,2.013
7666,2016,4,14,16,45,0.6,2.002
7666,2016,4,14,16,50,0.6,2.007
7666,2016,4,14,16,55,0.6,2.004
7666,2016,4,14,17,0,0.599,2.015
7666,2016,4,14,17,5,0.6,2.009
7666,2016,4,14,17,10,0.6,2.004
7666,2016,4,14,17,15,0.6,2.007
7666,2016,4,14,17,20,0.598,2.011
7666,2016,4,14,17,25,0.596,2.015
7666,2016,4,14,17,30,0.596,2.011
7666,2016,4,14,17,35,0.593,2.015
7666,2016,4,14,17,40,0.5920000000000001,2.018
7666,2016,4,14,17,45,0.5920000000000001,2.011
7666,2016,4,14,17,50,0.591,2.016
7666,2016,4,14,17,55,0.59,2.02
7666,2016,4,14,18,0,0.589,2.009
7666,2016,4,14,18,5,0.589,2.022
7666,2016,4,14,18,10,0.59,2.007
7666,2016,4,14,18,15,0.591,2.02
7666,2016,4,14,18,20,0.591,2.009
7666,2016,4,14,18,25,0.591,2.004
7666,2016,4,14,18,30,0.59,2.009
7666,2016,4,14,18,35,0.591,2.016
7666,2016,4,14,18,40,0.591,2.009
7666,2016,4,14,18,45,0.591,2.004
7666,2016,4,14,18,50,0.5920000000000001,2.011
7666,2016,4,14,18,55,0.5920000000000001,2.022
7666,2016,4,14,19,0,0.59,2.016
7666,2016,4,14,19,5,0.59,2.022
7666,2016,4,14,19,10,0.59,2.011
7666,2016,4,14,19,15,0.59,2.013
7666,2016,4,14,19,20,0.589,2.009
7666,2016,4,14,19,25,0.589,2.02
7666,2016,4,14,19,30,0.589,2.011
7666,2016,4,14,19,35,0.588,2.018
7666,2016,4,14,19,40,0.588,2.022
7666,2016,4,14,19,45,0.588,2.018
7666,2016,4,14,19,50,0.588,1.995
7666,2016,4,14,19,55,0.588,2.004
7666,2016,4,14,20,0,0.5870000000000001,2.022
7666,2016,4,14,20,5,0.588,2.013
7666,2016,4,14,20,10,0.589,2.024
7666,2016,4,14,20,15,0.589,2.015
7666,2016,4,14,20,20,0.59,2.018
7666,2016,4,14,20,25,0.589,2.015
7666,2016,4,14,20,30,0.59,2.004
7666,2016,4,14,20,35,0.59,2.013
7666,2016,4,14,20,40,0.589,1.995
7666,2016,4,14,20,45,0.589,2.013
7666,2016,4,14,20,50,0.589,2.015
7666,2016,4,14,20,55,0.589,2.011
7666,2016,4,14,21,0,0.59,2.015
7666,2016,4,14,21,5,0.59,2.013
7666,2016,4,14,21,10,0.59,2.011
7666,2016,4,14,21,15,0.59,2.009
7666,2016,4,14,21,20,0.589,2.011
7666,2016,4,14,21,25,0.588,1.999
7666,2016,4,14,21,30,0.589,2.007
7666,2016,4,14,21,35,0.59,2.004
7666,2016,4,14,21,40,0.59,2.013
7666,2016,4,14,21,45,0.59,1.999
7666,2016,4,14,21,50,0.59,1.99
7666,2016,4,14,21,55,0.591,2.002
7666,2016,4,14,22,0,0.593,2.011
7666,2016,4,14,22,5,0.595,1.991
7666,2016,4,14,22,10,0.597,1.984
7666,2016,4,14,22,15,0.599,1.99
7666,2016,4,14,22,20,0.6,1.995
7666,2016,4,14,22,25,0.601,1.995
7666,2016,4,14,22,30,0.602,1.995
7666,2016,4,14,22,35,0.601,1.993
7666,2016,4,14,22,40,0.6,1.986
7666,2016,4,14,22,45,0.602,1.991
7666,2016,4,14,22,50,0.602,1.986
7666,2016,4,14,22,55,0.602,1.984
7666,2016,4,14,23,0,0.599,2.009
7666,2016,4,14,23,5,0.596,1.991
7666,2016,4,14,23,10,0.593,1.991
7666,2016,4,14,23,15,0.594,1.979
7666,2016,4,14,23,20,0.596,1.993
7666,2016,4,14,23,25,0.597,2.006
7666,2016,4,14,23,30,0.598,1.991
7666,2016,4,14,23,35,0.6,2.004
7666,2016,4,14,23,40,0.602,1.99
7666,2016,4,14,23,45,0.602,1.995
7666,2016,4,14,23,50,0.602,1.982
7666,2016,4,14,23,55,0.604,1.981
7666,2016,4,15,0,0,0.605,1.981
7666,2016,4,15,0,5,0.606,1.979
7666,2016,4,15,0,10,0.606,1.984
7666,2016,4,15,0,15,0.606,1.991
7666,2016,4,15,0,20,0.608,1.993
7666,2016,4,15,0,25,0.609,1.979
7666,2016,4,15,0,30,0.61,1.9880000000000002
7666,2016,4,15,0,35,0.61,1.977
7666,2016,4,15,0,40,0.61,1.972
7666,2016,4,15,0,45,0.61,1.977
7666,2016,4,15,0,50,0.61,1.979
