HISTID,Year,Month,Day,Hour,Minute,P1,P2
7690,2016,7,27,16,35,0.29100000000000004,1.6909999999999998
7690,2016,7,27,16,40,0.29100000000000004,1.6740000000000002
7690,2016,7,27,16,45,0.29,1.65
7690,2016,7,27,16,50,0.29100000000000004,1.652
7690,2016,7,27,16,55,0.29,1.654
7690,2016,7,27,17,0,0.29100000000000004,1.695
7690,2016,7,27,17,5,0.29100000000000004,1.672
7690,2016,7,27,17,10,0.29100000000000004,1.659
7690,2016,7,27,17,15,0.29,1.69
7690,2016,7,27,17,20,0.29100000000000004,1.6969999999999998
7690,2016,7,27,17,25,0.29100000000000004,1.6969999999999998
7690,2016,7,27,17,30,0.29,1.7
7690,2016,7,27,17,35,0.29,1.663
7690,2016,7,27,17,40,0.29100000000000004,1.7080000000000002
7690,2016,7,27,17,45,0.29100000000000004,1.6740000000000002
7690,2016,7,27,17,50,0.29,1.681
7690,2016,7,27,17,55,0.29100000000000004,1.6569999999999998
7690,2016,7,27,18,0,0.29100000000000004,1.656
7690,2016,7,27,18,5,0.29,1.704
7690,2016,7,27,18,10,0.29,1.715
7690,2016,7,27,18,15,0.29100000000000004,1.6569999999999998
7690,2016,7,27,18,20,0.29100000000000004,1.672
7690,2016,7,27,18,25,0.29,1.7
7690,2016,7,27,18,30,0.29,1.6969999999999998
7690,2016,7,27,18,35,0.29100000000000004,1.7
7690,2016,7,27,18,40,0.29100000000000004,1.6740000000000002
7690,2016,7,27,18,45,0.29100000000000004,1.679
7690,2016,7,27,18,50,0.29100000000000004,1.711
7690,2016,7,27,18,55,0.29100000000000004,1.6880000000000002
7690,2016,7,27,19,0,0.29100000000000004,1.6880000000000002
7690,2016,7,27,19,5,0.29,1.706
7690,2016,7,27,19,10,0.29100000000000004,1.72
7690,2016,7,27,19,15,0.29,1.693
7690,2016,7,27,19,20,0.29,1.704
7690,2016,7,27,19,25,0.29,1.6880000000000002
7690,2016,7,27,19,30,0.29100000000000004,1.693
7690,2016,7,27,19,35,0.29100000000000004,1.713
7690,2016,7,27,19,40,0.29100000000000004,1.672
7690,2016,7,27,19,45,0.29,1.702
7690,2016,7,27,19,50,0.29100000000000004,1.709
7690,2016,7,27,19,55,0.29,1.6769999999999998
7690,2016,7,27,20,0,0.29,1.699
7690,2016,7,27,20,5,0.29,1.699
7690,2016,7,27,20,10,0.29100000000000004,1.665
7690,2016,7,27,20,15,0.29,1.709
7690,2016,7,27,20,20,0.29,1.724
7690,2016,7,27,20,25,0.29,1.69
7690,2016,7,27,20,30,0.29100000000000004,1.682
7690,2016,7,27,20,35,0.29100000000000004,1.6740000000000002
7690,2016,7,27,20,40,0.29100000000000004,1.727
7690,2016,7,27,20,45,0.29100000000000004,1.711
7690,2016,7,27,20,50,0.29100000000000004,1.709
7690,2016,7,27,20,55,0.29,1.7080000000000002
7690,2016,7,27,21,0,0.29,1.724
7690,2016,7,27,21,5,0.29,1.729
7690,2016,7,27,21,10,0.29100000000000004,1.729
7690,2016,7,27,21,15,0.29100000000000004,1.661
7690,2016,7,27,21,20,0.29100000000000004,1.668
7690,2016,7,27,21,25,0.29100000000000004,1.67
7690,2016,7,27,21,30,0.29,1.726
7690,2016,7,27,21,35,0.29100000000000004,1.709
7690,2016,7,27,21,40,0.29100000000000004,1.682
7690,2016,7,27,21,45,0.29,1.699
7690,2016,7,27,21,50,0.29100000000000004,1.722
7690,2016,7,27,21,55,0.29100000000000004,1.709
7690,2016,7,27,22,0,0.29100000000000004,1.702
7690,2016,7,27,22,5,0.29100000000000004,1.675
7690,2016,7,27,22,10,0.29100000000000004,1.717
7690,2016,7,27,22,15,0.29100000000000004,1.6569999999999998
7690,2016,7,27,22,20,0.29100000000000004,1.6469999999999998
7690,2016,7,27,22,25,0.29100000000000004,1.699
7690,2016,7,27,22,30,0.29100000000000004,1.666
7690,2016,7,27,22,35,0.29100000000000004,1.67
7690,2016,7,27,22,40,0.29100000000000004,1.6769999999999998
7690,2016,7,27,22,45,0.29100000000000004,1.682
7690,2016,7,27,22,50,0.29100000000000004,1.699
7690,2016,7,27,22,55,0.29100000000000004,1.702
7690,2016,7,27,23,0,0.29100000000000004,1.663
7690,2016,7,27,23,5,0.29100000000000004,1.727
7690,2016,7,27,23,10,0.29100000000000004,1.745
7690,2016,7,27,23,15,0.29100000000000004,1.679
7690,2016,7,27,23,20,0.29100000000000004,1.666
7690,2016,7,27,23,25,0.29100000000000004,1.682
7690,2016,7,27,23,30,0.29100000000000004,1.729
7690,2016,7,27,23,35,0.29100000000000004,1.744
7690,2016,7,27,23,40,0.29100000000000004,1.744
7690,2016,7,27,23,45,0.29100000000000004,1.67
7690,2016,7,27,23,50,0.29100000000000004,1.709
7690,2016,7,27,23,55,0.29100000000000004,1.735
7690,2016,7,28,0,0,0.29100000000000004,1.7080000000000002
7690,2016,7,28,0,5,0.29100000000000004,1.726
7690,2016,7,28,0,10,0.29100000000000004,1.729
7690,2016,7,28,0,15,0.29100000000000004,1.706
7690,2016,7,28,0,20,0.29100000000000004,1.733
7690,2016,7,28,0,25,0.292,1.74
7690,2016,7,28,0,30,0.29100000000000004,1.6769999999999998
7690,2016,7,28,0,35,0.29100000000000004,1.682
7690,2016,7,28,0,40,0.29100000000000004,1.724
7690,2016,7,28,0,45,0.29100000000000004,1.736
7690,2016,7,28,0,50,0.29100000000000004,1.711
7690,2016,7,28,0,55,0.29100000000000004,1.679
7690,2016,7,28,1,0,0.29100000000000004,1.706
7690,2016,7,28,1,5,0.29100000000000004,1.704
7690,2016,7,28,1,10,0.29100000000000004,1.727
7690,2016,7,28,1,15,0.29100000000000004,1.729
7690,2016,7,28,1,20,0.29100000000000004,1.715
7690,2016,7,28,1,25,0.292,1.709
7690,2016,7,28,1,30,0.292,1.675
7690,2016,7,28,1,35,0.292,1.6969999999999998
7690,2016,7,28,1,40,0.292,1.715
7690,2016,7,28,1,45,0.29100000000000004,1.709
7690,2016,7,28,1,50,0.29100000000000004,1.726
7690,2016,7,28,1,55,0.292,1.6769999999999998
7690,2016,7,28,2,0,0.29100000000000004,1.731
7690,2016,7,28,2,5,0.29100000000000004,1.6880000000000002
7690,2016,7,28,2,10,0.29100000000000004,1.679
7690,2016,7,28,2,15,0.29100000000000004,1.7180000000000002
7690,2016,7,28,2,20,0.292,1.724
7690,2016,7,28,2,25,0.29100000000000004,1.672
7690,2016,7,28,2,30,0.29100000000000004,1.679
7690,2016,7,28,2,35,0.29100000000000004,1.679
7690,2016,7,28,2,40,0.292,1.702
7690,2016,7,28,2,45,0.292,1.72
7690,2016,7,28,2,50,0.292,1.733
7690,2016,7,28,2,55,0.292,1.675
7690,2016,7,28,3,0,0.292,1.74
7690,2016,7,28,3,5,0.292,1.731
7690,2016,7,28,3,10,0.292,1.729
7690,2016,7,28,3,15,0.292,1.675
7690,2016,7,28,3,20,0.292,1.693
7690,2016,7,28,3,25,0.292,1.661
7690,2016,7,28,3,30,0.29100000000000004,1.706
7690,2016,7,28,3,35,0.29100000000000004,1.715
7690,2016,7,28,3,40,0.29100000000000004,1.672
7690,2016,7,28,3,45,0.29100000000000004,1.65
7690,2016,7,28,3,50,0.29,1.6740000000000002
7690,2016,7,28,3,55,0.29,1.666
7690,2016,7,28,4,0,0.29100000000000004,1.686
7690,2016,7,28,4,5,0.29100000000000004,1.65
7690,2016,7,28,4,10,0.29100000000000004,1.672
7690,2016,7,28,4,15,0.29100000000000004,1.672
7690,2016,7,28,4,20,0.29100000000000004,1.672
7690,2016,7,28,4,25,0.29100000000000004,1.672
7690,2016,7,28,4,30,0.29100000000000004,1.672
7690,2016,7,28,4,35,0.29100000000000004,1.672
7690,2016,7,28,4,40,0.29100000000000004,1.672
7690,2016,7,28,4,45,0.29100000000000004,1.672
7690,2016,7,28,4,50,0.29100000000000004,1.672
7690,2016,7,28,4,55,0.29100000000000004,1.672
7690,2016,7,28,5,0,0.29100000000000004,1.672
7690,2016,7,28,5,5,0.29100000000000004,1.672
7690,2016,7,28,5,10,0.29100000000000004,1.672
7690,2016,7,28,5,15,0.29100000000000004,1.672
7690,2016,7,28,5,20,0.29100000000000004,1.672
7690,2016,7,28,5,25,0.29100000000000004,1.672
7690,2016,7,28,5,30,0.29100000000000004,1.672
7690,2016,7,28,5,35,0.29100000000000004,1.672
7690,2016,7,28,5,40,0.29100000000000004,1.672
7690,2016,7,28,5,45,0.29100000000000004,1.672
7690,2016,7,28,5,50,0.29100000000000004,1.672
7690,2016,7,28,5,55,0.29100000000000004,1.672
7690,2016,7,28,6,0,0.29100000000000004,1.672
7690,2016,7,28,6,5,0.29100000000000004,1.672
7690,2016,7,28,6,10,0.29100000000000004,1.672
7690,2016,7,28,6,15,0.29100000000000004,1.672
7690,2016,7,28,6,20,0.29100000000000004,1.672
7690,2016,7,28,6,25,0.29100000000000004,1.672
7690,2016,7,28,6,30,0.29100000000000004,1.672
7690,2016,7,28,6,35,0.29100000000000004,1.672
7690,2016,7,28,6,40,0.29100000000000004,1.672
7690,2016,7,28,6,45,0.29100000000000004,1.672
7690,2016,7,28,6,50,0.29,1.709
7690,2016,7,28,6,55,0.29100000000000004,1.668
7690,2016,7,28,7,0,0.29100000000000004,1.69
7690,2016,7,28,7,5,0.29100000000000004,1.648
7690,2016,7,28,7,10,0.29100000000000004,1.654
7690,2016,7,28,7,15,0.29100000000000004,1.709
7690,2016,7,28,7,20,0.29100000000000004,1.699
7690,2016,7,28,7,25,0.29,1.6840000000000002
7690,2016,7,28,7,30,0.29100000000000004,1.659
7690,2016,7,28,7,35,0.29100000000000004,1.6880000000000002
7690,2016,7,28,7,40,0.29100000000000004,1.6469999999999998
7690,2016,7,28,7,45,0.29,1.663
7690,2016,7,28,7,50,0.29100000000000004,1.6880000000000002
7690,2016,7,28,7,55,0.29100000000000004,1.682
7690,2016,7,28,8,0,0.29100000000000004,1.648
7690,2016,7,28,8,5,0.29100000000000004,1.656
7690,2016,7,28,8,10,0.29100000000000004,1.675
7690,2016,7,28,8,15,0.29100000000000004,1.679
7690,2016,7,28,8,20,0.29100000000000004,1.659
7690,2016,7,28,8,25,0.29100000000000004,1.6569999999999998
7690,2016,7,28,8,30,0.29100000000000004,1.638
7690,2016,7,28,8,35,0.29100000000000004,1.695
7690,2016,7,28,8,40,0.29100000000000004,1.656
7690,2016,7,28,8,45,0.29100000000000004,1.6769999999999998
7690,2016,7,28,8,50,0.29,1.656
7690,2016,7,28,8,55,0.29100000000000004,1.663
7690,2016,7,28,9,0,0.29,1.699
7690,2016,7,28,9,5,0.29100000000000004,1.643
7690,2016,7,28,9,10,0.29100000000000004,1.652
7690,2016,7,28,9,15,0.29100000000000004,1.65
7690,2016,7,28,9,20,0.29100000000000004,1.648
7690,2016,7,28,9,25,0.29,1.6840000000000002
7690,2016,7,28,9,30,0.29100000000000004,1.648
7690,2016,7,28,9,35,0.29,1.679
7690,2016,7,28,9,40,0.29,1.665
7690,2016,7,28,9,45,0.29100000000000004,1.641
7690,2016,7,28,9,50,0.29100000000000004,1.699
7690,2016,7,28,9,55,0.29,1.656
7690,2016,7,28,10,0,0.29100000000000004,1.6840000000000002
7690,2016,7,28,10,5,0.29100000000000004,1.648
7690,2016,7,28,10,10,0.29,1.634
7690,2016,7,28,10,15,0.29100000000000004,1.629
7690,2016,7,28,10,20,0.29,1.659
7690,2016,7,28,10,25,0.29100000000000004,1.643
7690,2016,7,28,10,30,0.29100000000000004,1.656
7690,2016,7,28,10,35,0.29100000000000004,1.672
7690,2016,7,28,10,40,0.29,1.65
7690,2016,7,28,10,45,0.29100000000000004,1.686
7690,2016,7,28,10,50,0.29100000000000004,1.699
7690,2016,7,28,10,55,0.29100000000000004,1.695
7690,2016,7,28,11,0,0.29,1.666
7690,2016,7,28,11,5,0.29100000000000004,1.666
7690,2016,7,28,11,10,0.29100000000000004,1.69
7690,2016,7,28,11,15,0.29100000000000004,1.704
7690,2016,7,28,11,20,0.29,1.709
7690,2016,7,28,11,25,0.29100000000000004,1.665
7690,2016,7,28,11,30,0.29100000000000004,1.675
7690,2016,7,28,11,35,0.29,1.6909999999999998
7690,2016,7,28,11,40,0.29100000000000004,1.666
7690,2016,7,28,11,45,0.29100000000000004,1.7
7690,2016,7,28,11,50,0.29,1.693
7690,2016,7,28,11,55,0.29100000000000004,1.7
7690,2016,7,28,12,0,0.29100000000000004,1.699
7690,2016,7,28,12,5,0.29100000000000004,1.6969999999999998
7690,2016,7,28,12,10,0.29100000000000004,1.6969999999999998
7690,2016,7,28,12,15,0.29100000000000004,1.665
7690,2016,7,28,12,20,0.29,1.6909999999999998
7690,2016,7,28,12,25,0.29100000000000004,1.672
7690,2016,7,28,12,30,0.29100000000000004,1.6880000000000002
7690,2016,7,28,12,35,0.29100000000000004,1.7080000000000002
7690,2016,7,28,12,40,0.29,1.6969999999999998
7690,2016,7,28,12,45,0.29,1.706
7690,2016,7,28,12,50,0.29100000000000004,1.675
7690,2016,7,28,12,55,0.29100000000000004,1.706
7690,2016,7,28,13,0,0.29100000000000004,1.681
7690,2016,7,28,13,5,0.29100000000000004,1.7180000000000002
7690,2016,7,28,13,10,0.29100000000000004,1.722
7690,2016,7,28,13,15,0.29,1.6969999999999998
7690,2016,7,28,13,20,0.29100000000000004,1.666
7690,2016,7,28,13,25,0.29100000000000004,1.724
7690,2016,7,28,13,30,0.29100000000000004,1.7080000000000002
7690,2016,7,28,13,35,0.29,1.6569999999999998
7690,2016,7,28,13,40,0.29100000000000004,1.659
7690,2016,7,28,13,45,0.29100000000000004,1.65
7690,2016,7,28,13,50,0.29100000000000004,1.7080000000000002
7690,2016,7,28,13,55,0.29,1.679
7690,2016,7,28,14,0,0.29,1.663
7690,2016,7,28,14,5,0.29,1.672
7690,2016,7,28,14,10,0.29,1.666
7690,2016,7,28,14,15,0.29100000000000004,1.665
7690,2016,7,28,14,20,0.29100000000000004,1.6569999999999998
7690,2016,7,28,14,25,0.29100000000000004,1.679
7690,2016,7,28,14,30,0.29,1.648
7690,2016,7,28,14,35,0.29,1.663
7690,2016,7,28,14,40,0.29100000000000004,1.675
7690,2016,7,28,14,45,0.29100000000000004,1.6769999999999998
7690,2016,7,28,14,50,0.29,1.665
7690,2016,7,28,14,55,0.29,1.639
7690,2016,7,28,15,0,0.29,1.641
7690,2016,7,28,15,5,0.29100000000000004,1.668
7690,2016,7,28,15,10,0.29,1.663
7690,2016,7,28,15,15,0.29,1.6880000000000002
7690,2016,7,28,15,20,0.29,1.643
7690,2016,7,28,15,25,0.29,1.7
7690,2016,7,28,15,30,0.29,1.668
7690,2016,7,28,15,35,0.29,1.643
7690,2016,7,28,15,40,0.29,1.693
7690,2016,7,28,15,45,0.29100000000000004,1.679
7690,2016,7,28,15,50,0.29100000000000004,1.666
7690,2016,7,28,15,55,0.29100000000000004,1.699
7690,2016,7,28,16,0,0.29,1.702
7690,2016,7,28,16,5,0.29,1.6569999999999998
7690,2016,7,28,16,10,0.29,1.695
7690,2016,7,28,16,15,0.29,1.6740000000000002
7690,2016,7,28,16,20,0.29100000000000004,1.643
7690,2016,7,28,16,25,0.29100000000000004,1.656
7690,2016,7,28,16,30,0.29100000000000004,1.675
7690,2016,7,28,16,35,0.29,1.6569999999999998
7690,2016,7,28,16,40,0.29,1.715
7690,2016,7,28,16,45,0.29100000000000004,1.663
7690,2016,7,28,16,50,0.29,1.681
7690,2016,7,28,16,55,0.29100000000000004,1.6740000000000002
7690,2016,7,28,17,0,0.29,1.711
7690,2016,7,28,17,5,0.29100000000000004,1.672
7690,2016,7,28,17,10,0.29100000000000004,1.711
7690,2016,7,28,17,15,0.29100000000000004,1.6740000000000002
7690,2016,7,28,17,20,0.29,1.679
7690,2016,7,28,17,25,0.29,1.681
7690,2016,7,28,17,30,0.29100000000000004,1.7080000000000002
7690,2016,7,28,17,35,0.29,1.724
7690,2016,7,28,17,40,0.29100000000000004,1.722
7690,2016,7,28,17,45,0.29,1.72
7690,2016,7,28,17,50,0.29,1.675
7690,2016,7,28,17,55,0.29,1.693
7690,2016,7,28,18,0,0.29100000000000004,1.731
7690,2016,7,28,18,5,0.29100000000000004,1.731
7690,2016,7,28,18,10,0.29,1.711
7690,2016,7,28,18,15,0.29,1.736
7690,2016,7,28,18,20,0.29100000000000004,1.6840000000000002
7690,2016,7,28,18,25,0.29100000000000004,1.74
7690,2016,7,28,18,30,0.29100000000000004,1.735
7690,2016,7,28,18,35,0.29,1.7180000000000002
7690,2016,7,28,18,40,0.29100000000000004,1.709
7690,2016,7,28,18,45,0.29100000000000004,1.6880000000000002
7690,2016,7,28,18,50,0.29,1.724
7690,2016,7,28,18,55,0.29100000000000004,1.693
7690,2016,7,28,19,0,0.29,1.682
7690,2016,7,28,19,5,0.29,1.7180000000000002
7690,2016,7,28,19,10,0.29100000000000004,1.704
7690,2016,7,28,19,15,0.29,1.693
7690,2016,7,28,19,20,0.29,1.742
7690,2016,7,28,19,25,0.29,1.6880000000000002
7690,2016,7,28,19,30,0.29100000000000004,1.7
7690,2016,7,28,19,35,0.29100000000000004,1.727
7690,2016,7,28,19,40,0.29,1.69
7690,2016,7,28,19,45,0.29,1.6840000000000002
7690,2016,7,28,19,50,0.29100000000000004,1.706
7690,2016,7,28,19,55,0.29100000000000004,1.751
7690,2016,7,28,20,0,0.29100000000000004,1.706
7690,2016,7,28,20,5,0.29,1.6840000000000002
7690,2016,7,28,20,10,0.29,1.706
7690,2016,7,28,20,15,0.29100000000000004,1.753
7690,2016,7,28,20,20,0.29100000000000004,1.745
7690,2016,7,28,20,25,0.29100000000000004,1.736
7690,2016,7,28,20,30,0.29100000000000004,1.661
7690,2016,7,28,20,35,0.29100000000000004,1.753
7690,2016,7,28,20,40,0.29,1.6840000000000002
7690,2016,7,28,20,45,0.29100000000000004,1.69
7690,2016,7,28,20,50,0.29100000000000004,1.735
7690,2016,7,28,20,55,0.29100000000000004,1.745
7690,2016,7,28,21,0,0.29100000000000004,1.675
7690,2016,7,28,21,5,0.29100000000000004,1.679
7690,2016,7,28,21,10,0.29100000000000004,1.711
7690,2016,7,28,21,15,0.29100000000000004,1.7
7690,2016,7,28,21,20,0.29100000000000004,1.715
7690,2016,7,28,21,25,0.29100000000000004,1.709
7690,2016,7,28,21,30,0.29100000000000004,1.7180000000000002
7690,2016,7,28,21,35,0.29100000000000004,1.74
7690,2016,7,28,21,40,0.29100000000000004,1.69
7690,2016,7,28,21,45,0.29100000000000004,1.6769999999999998
7690,2016,7,28,21,50,0.29100000000000004,1.6769999999999998
7690,2016,7,28,21,55,0.29100000000000004,1.6769999999999998
7690,2016,7,28,22,0,0.29100000000000004,1.6969999999999998
7690,2016,7,28,22,5,0.29100000000000004,1.745
7690,2016,7,28,22,10,0.29100000000000004,1.665
7690,2016,7,28,22,15,0.29100000000000004,1.753
7690,2016,7,28,22,20,0.29100000000000004,1.751
7690,2016,7,28,22,25,0.29100000000000004,1.699
7690,2016,7,28,22,30,0.29100000000000004,1.679
7690,2016,7,28,22,35,0.29100000000000004,1.6769999999999998
7690,2016,7,28,22,40,0.29100000000000004,1.6880000000000002
7690,2016,7,28,22,45,0.29100000000000004,1.711
7690,2016,7,28,22,50,0.29100000000000004,1.686
7690,2016,7,28,22,55,0.29100000000000004,1.754
7690,2016,7,28,23,0,0.29100000000000004,1.706
7690,2016,7,28,23,5,0.29100000000000004,1.6909999999999998
7690,2016,7,28,23,10,0.29100000000000004,1.749
7690,2016,7,28,23,15,0.29100000000000004,1.6740000000000002
7690,2016,7,28,23,20,0.29100000000000004,1.731
7690,2016,7,28,23,25,0.292,1.731
7690,2016,7,28,23,30,0.292,1.715
7690,2016,7,28,23,35,0.29100000000000004,1.686
7690,2016,7,28,23,40,0.29100000000000004,1.686
7690,2016,7,28,23,45,0.29100000000000004,1.6880000000000002
7690,2016,7,28,23,50,0.292,1.702
7690,2016,7,28,23,55,0.29100000000000004,1.715
7690,2016,7,29,0,0,0.29100000000000004,1.663
7690,2016,7,29,0,5,0.29100000000000004,1.713
7690,2016,7,29,0,10,0.29100000000000004,1.76
7690,2016,7,29,0,15,0.29100000000000004,1.751
7690,2016,7,29,0,20,0.29100000000000004,1.754
7690,2016,7,29,0,25,0.29100000000000004,1.7080000000000002
7690,2016,7,29,0,30,0.29100000000000004,1.659
7690,2016,7,29,0,35,0.29100000000000004,1.682
7690,2016,7,29,0,40,0.292,1.733
7690,2016,7,29,0,45,0.292,1.713
7690,2016,7,29,0,50,0.29100000000000004,1.6909999999999998
7690,2016,7,29,0,55,0.292,1.717
7690,2016,7,29,1,0,0.292,1.735
7690,2016,7,29,1,5,0.29100000000000004,1.679
7690,2016,7,29,1,10,0.29100000000000004,1.693
7690,2016,7,29,1,15,0.292,1.735
7690,2016,7,29,1,20,0.292,1.715
7690,2016,7,29,1,25,0.292,1.744
7690,2016,7,29,1,30,0.292,1.704
7690,2016,7,29,1,35,0.292,1.7180000000000002
7690,2016,7,29,1,40,0.29100000000000004,1.722
7690,2016,7,29,1,45,0.29100000000000004,1.711
7690,2016,7,29,1,50,0.29100000000000004,1.6880000000000002
7690,2016,7,29,1,55,0.29100000000000004,1.722
7690,2016,7,29,2,0,0.29100000000000004,1.6880000000000002
7690,2016,7,29,2,5,0.292,1.715
7690,2016,7,29,2,10,0.292,1.753
7690,2016,7,29,2,15,0.292,1.747
7690,2016,7,29,2,20,0.292,1.702
7690,2016,7,29,2,25,0.292,1.717
7690,2016,7,29,2,30,0.292,1.745
7690,2016,7,29,2,35,0.292,1.749
7690,2016,7,29,2,40,0.292,1.742
7690,2016,7,29,2,45,0.292,1.715
7690,2016,7,29,2,50,0.292,1.717
7690,2016,7,29,2,55,0.292,1.6880000000000002
7690,2016,7,29,3,0,0.292,1.724
7690,2016,7,29,3,5,0.292,1.69
7690,2016,7,29,3,10,0.292,1.6740000000000002
7690,2016,7,29,3,15,0.292,1.724
7690,2016,7,29,3,20,0.292,1.6909999999999998
7690,2016,7,29,3,25,0.29100000000000004,1.69
7690,2016,7,29,3,30,0.29100000000000004,1.749
7690,2016,7,29,3,35,0.29100000000000004,1.675
7690,2016,7,29,3,40,0.292,1.695
7690,2016,7,29,3,45,0.29100000000000004,1.729
7690,2016,7,29,3,50,0.29100000000000004,1.6969999999999998
7690,2016,7,29,3,55,0.29100000000000004,1.704
7690,2016,7,29,4,0,0.29100000000000004,1.7180000000000002
7690,2016,7,29,4,5,0.29100000000000004,1.709
7690,2016,7,29,4,10,0.29100000000000004,1.6909999999999998
7690,2016,7,29,4,15,0.29100000000000004,1.731
7690,2016,7,29,4,20,0.29100000000000004,1.711
7690,2016,7,29,4,25,0.29100000000000004,1.702
7690,2016,7,29,4,30,0.29100000000000004,1.672
7690,2016,7,29,4,35,0.29100000000000004,1.702
7690,2016,7,29,4,40,0.292,1.7
7690,2016,7,29,4,45,0.292,1.7180000000000002
7690,2016,7,29,4,50,0.29100000000000004,1.675
7690,2016,7,29,4,55,0.29100000000000004,1.727
7690,2016,7,29,5,0,0.29100000000000004,1.7
7690,2016,7,29,5,5,0.29100000000000004,1.675
7690,2016,7,29,5,10,0.29100000000000004,1.675
7690,2016,7,29,5,15,0.29100000000000004,1.729
7690,2016,7,29,5,20,0.292,1.747
7690,2016,7,29,5,25,0.29100000000000004,1.7380000000000002
7690,2016,7,29,5,30,0.292,1.747
7690,2016,7,29,5,35,0.292,1.751
7690,2016,7,29,5,40,0.29100000000000004,1.7380000000000002
7690,2016,7,29,5,45,0.29100000000000004,1.715
7690,2016,7,29,5,50,0.292,1.6880000000000002
7690,2016,7,29,5,55,0.29100000000000004,1.681
7690,2016,7,29,6,0,0.29100000000000004,1.713
7690,2016,7,29,6,5,0.29100000000000004,1.733
7690,2016,7,29,6,10,0.292,1.702
7690,2016,7,29,6,15,0.29100000000000004,1.726
7690,2016,7,29,6,20,0.29100000000000004,1.726
7690,2016,7,29,6,25,0.292,1.704
7690,2016,7,29,6,30,0.29100000000000004,1.713
7690,2016,7,29,6,35,0.29100000000000004,1.7
7690,2016,7,29,6,40,0.292,1.731
7690,2016,7,29,6,45,0.29100000000000004,1.6840000000000002
7690,2016,7,29,6,50,0.29100000000000004,1.695
7690,2016,7,29,6,55,0.292,1.722
7690,2016,7,29,7,0,0.29100000000000004,1.686
7690,2016,7,29,7,5,0.29100000000000004,1.704
7690,2016,7,29,7,10,0.29100000000000004,1.711
7690,2016,7,29,7,15,0.29100000000000004,1.72
7690,2016,7,29,7,20,0.29100000000000004,1.7080000000000002
7690,2016,7,29,7,25,0.29100000000000004,1.7080000000000002
7690,2016,7,29,7,30,0.29100000000000004,1.699
7690,2016,7,29,7,35,0.29100000000000004,1.6969999999999998
7690,2016,7,29,7,40,0.29100000000000004,1.7
7690,2016,7,29,7,45,0.29100000000000004,1.7
7690,2016,7,29,7,50,0.29100000000000004,1.695
7690,2016,7,29,7,55,0.29100000000000004,1.6909999999999998
7690,2016,7,29,8,0,0.29100000000000004,1.7
7690,2016,7,29,8,5,0.29100000000000004,1.711
7690,2016,7,29,8,10,0.29100000000000004,1.706
7690,2016,7,29,8,15,0.29100000000000004,1.6969999999999998
7690,2016,7,29,8,20,0.29100000000000004,1.7080000000000002
7690,2016,7,29,8,25,0.29100000000000004,1.706
7690,2016,7,29,8,30,0.29100000000000004,1.704
7690,2016,7,29,8,35,0.29100000000000004,1.686
7690,2016,7,29,8,40,0.29100000000000004,1.69
7690,2016,7,29,8,45,0.29100000000000004,1.686
7690,2016,7,29,8,50,0.29100000000000004,1.7
7690,2016,7,29,8,55,0.29100000000000004,1.702
7690,2016,7,29,9,0,0.29100000000000004,1.702
7690,2016,7,29,9,5,0.29100000000000004,1.706
7690,2016,7,29,9,10,0.29100000000000004,1.69
7690,2016,7,29,9,15,0.29100000000000004,1.6909999999999998
7690,2016,7,29,9,20,0.29100000000000004,1.6840000000000002
7690,2016,7,29,9,25,0.29100000000000004,1.6969999999999998
7690,2016,7,29,9,30,0.29100000000000004,1.6909999999999998
7690,2016,7,29,9,35,0.29100000000000004,1.706
7690,2016,7,29,9,40,0.29100000000000004,1.7
7690,2016,7,29,9,45,0.29100000000000004,1.7
7690,2016,7,29,9,50,0.29100000000000004,1.7080000000000002
7690,2016,7,29,9,55,0.29100000000000004,1.6969999999999998
7690,2016,7,29,10,0,0.29100000000000004,1.702
7690,2016,7,29,10,5,0.29,1.699
7690,2016,7,29,10,10,0.29100000000000004,1.6969999999999998
7690,2016,7,29,10,15,0.29100000000000004,1.702
7690,2016,7,29,10,20,0.29,1.7
7690,2016,7,29,10,25,0.29100000000000004,1.7
7690,2016,7,29,10,30,0.29100000000000004,1.711
7690,2016,7,29,10,35,0.29100000000000004,1.709
7690,2016,7,29,10,40,0.29100000000000004,1.693
7690,2016,7,29,10,45,0.29100000000000004,1.706
7690,2016,7,29,10,50,0.29100000000000004,1.695
7690,2016,7,29,10,55,0.29100000000000004,1.706
7690,2016,7,29,11,0,0.29100000000000004,1.6969999999999998
7690,2016,7,29,11,5,0.29100000000000004,1.695
7690,2016,7,29,11,10,0.29,1.704
7690,2016,7,29,11,15,0.29100000000000004,1.6880000000000002
7690,2016,7,29,11,20,0.29100000000000004,1.699
7690,2016,7,29,11,25,0.29100000000000004,1.6840000000000002
7690,2016,7,29,11,30,0.29100000000000004,1.69
7690,2016,7,29,11,35,0.29,1.7080000000000002
7690,2016,7,29,11,40,0.29100000000000004,1.702
7690,2016,7,29,11,45,0.29100000000000004,1.704
7690,2016,7,29,11,50,0.29100000000000004,1.7
7690,2016,7,29,11,55,0.29100000000000004,1.702
7690,2016,7,29,12,0,0.29100000000000004,1.6880000000000002
7690,2016,7,29,12,5,0.29,1.686
7690,2016,7,29,12,10,0.29100000000000004,1.6909999999999998
7690,2016,7,29,12,15,0.29,1.686
7690,2016,7,29,12,20,0.29100000000000004,1.6840000000000002
